Object_name,chr,lncRNA_start,lncRNA_end,Alu,Alu_strand,Alu_chr,Alu_start,Alu_end,TF_Name,TF_MA,Score,TF_strand,TF_chr,TF_start,TF_end
DSTNP2,12,6884898,6885684,AluJb,-,12,6880986,6881275,MA0497.1,403,403,-,chr12,6880981,6880996
DSTNP2,12,6884898,6885684,AluJb,-,12,6880986,6881275,MA0092.1,420,420,+,chr12,6880997,6881007
DSTNP2,12,6884898,6885684,AluJb,-,12,6880986,6881275,MA0483.1,432,432,+,chr12,6881049,6881060
DSTNP2,12,6884898,6885684,AluJb,-,12,6880986,6881275,MA1596.1,447,447,+,chr12,6881051,6881067
DSTNP2,12,6884898,6885684,AluJb,-,12,6880986,6881275,MA1581.1,403,403,-,chr12,6881063,6881076
DSTNP2,12,6884898,6885684,AluJb,-,12,6880986,6881275,MA1122.1,497,497,-,chr12,6881076,6881087
DSTNP2,12,6884898,6885684,AluJb,-,12,6880986,6881275,MA0471.2,558,558,-,chr12,6881076,6881089
DSTNP2,12,6884898,6885684,AluJb,-,12,6880986,6881275,MA0865.2,404,404,+,chr12,6881078,6881090
DSTNP2,12,6884898,6885684,AluJb,-,12,6880986,6881275,MA1710.1,412,412,-,chr12,6881078,6881090
DSTNP2,12,6884898,6885684,AluJb,-,12,6880986,6881275,MA0516.3,446,446,-,chr12,6881079,6881088
DSTNP2,12,6884898,6885684,AluJb,-,12,6880986,6881275,MA0146.2,401,401,+,chr12,6881080,6881094
DSTNP2,12,6884898,6885684,AluJb,-,12,6880986,6881275,MA0814.2,463,463,-,chr12,6881080,6881094
DSTNP2,12,6884898,6885684,AluJb,-,12,6880986,6881275,MA1596.1,561,561,+,chr12,6881083,6881099
DSTNP2,12,6884898,6885684,AluJb,-,12,6880986,6881275,MA1587.1,411,411,+,chr12,6881084,6881098
DSTNP2,12,6884898,6885684,AluJb,-,12,6880986,6881275,MA1579.1,410,410,-,chr12,6881086,6881101
DSTNP2,12,6884898,6885684,AluJb,-,12,6880986,6881275,MA1527.1,407,407,+,chr12,6881110,6881127
DSTNP2,12,6884898,6885684,AluJb,-,12,6880986,6881275,MA1527.1,427,427,-,chr12,6881110,6881127
DSTNP2,12,6884898,6885684,AluJb,-,12,6880986,6881275,MA1528.1,418,418,-,chr12,6881110,6881127
DSTNP2,12,6884898,6885684,AluJb,-,12,6880986,6881275,MA0646.1,401,401,-,chr12,6881119,6881130
DSTNP2,12,6884898,6885684,AluJb,-,12,6880986,6881275,MA1471.1,404,404,-,chr12,6881135,6881147
DSTNP2,12,6884898,6885684,AluJb,-,12,6880986,6881275,MA1125.1,477,477,-,chr12,6881138,6881150
DSTNP2,12,6884898,6885684,AluJb,-,12,6880986,6881275,MA0631.1,428,428,+,chr12,6881161,6881178
DSTNP2,12,6884898,6885684,AluJb,-,12,6880986,6881275,MA0111.1,453,453,+,chr12,6881164,6881175
DSTNP2,12,6884898,6885684,AluJb,-,12,6880986,6881275,MA2028.1,420,420,-,chr12,6881178,6881189
DSTNP2,12,6884898,6885684,AluJb,-,12,6880986,6881275,MA1656.1,407,407,-,chr12,6881183,6881197
DSTNP2,12,6884898,6885684,AluJb,-,12,6880986,6881275,MA1587.1,565,565,+,chr12,6881191,6881205
DSTNP2,12,6884898,6885684,AluJb,-,12,6880986,6881275,MA1581.1,564,564,-,chr12,6881202,6881215
DSTNP2,12,6884898,6885684,AluJb,-,12,6880986,6881275,MA0095.3,452,452,-,chr12,6881218,6881230
DSTNP2,12,6884898,6885684,AluJb,-,12,6880986,6881275,MA0602.1,428,428,-,chr12,6881231,6881245
DSTNP2,12,6884898,6885684,AluJb,-,12,6880986,6881275,MA0602.1,428,428,+,chr12,6881235,6881249
DSTNP2,12,6884898,6885684,AluJb,-,12,6880986,6881275,MA0681.2,415,415,-,chr12,6881236,6881252
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA1720.1,405,405,+,chr12,6881419,6881435
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA1796.1,425,425,+,chr12,6881421,6881437
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA1635.1,402,402,+,chr12,6881427,6881437
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA1635.1,402,402,-,chr12,6881427,6881437
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA2044.1,410,410,+,chr12,6881427,6881437
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA2044.1,410,410,-,chr12,6881427,6881437
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA1656.1,425,425,-,chr12,6881432,6881446
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA2028.1,455,455,+,chr12,6881433,6881444
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA0738.1,446,446,-,chr12,6881435,6881444
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA0478.1,405,405,+,chr12,6881443,6881454
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA0800.1,422,422,-,chr12,6881446,6881459
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA1567.2,431,431,-,chr12,6881447,6881459
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA0802.1,421,421,-,chr12,6881448,6881458
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA0688.1,431,431,-,chr12,6881448,6881459
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA0689.1,459,459,-,chr12,6881448,6881459
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA0690.2,429,429,+,chr12,6881448,6881459
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA1566.2,446,446,-,chr12,6881448,6881459
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA1565.1,469,469,-,chr12,6881448,6881460
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA0801.1,481,481,-,chr12,6881450,6881458
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA0803.1,481,481,-,chr12,6881450,6881458
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA0805.1,481,481,-,chr12,6881450,6881458
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA0806.1,481,481,-,chr12,6881450,6881458
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA0807.1,481,481,-,chr12,6881450,6881458
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA0712.2,437,437,-,chr12,6881456,6881468
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA0467.2,406,406,-,chr12,6881457,6881467
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA0682.2,411,411,+,chr12,6881458,6881466
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA0719.1,481,481,+,chr12,6881458,6881466
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA1547.2,411,411,+,chr12,6881458,6881466
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA1596.1,651,651,-,chr12,6881471,6881487
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA1587.1,471,471,-,chr12,6881472,6881486
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA1871.1,411,411,+,chr12,6881475,6881490
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA2041.1,476,476,+,chr12,6881492,6881505
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA1581.1,429,429,+,chr12,6881493,6881506
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA1581.1,402,402,-,chr12,6881498,6881511
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA0728.1,477,477,+,chr12,6881499,6881514
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA0619.1,471,471,-,chr12,6881557,6881566
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA1125.1,405,405,+,chr12,6881558,6881570
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA1107.2,501,501,-,chr12,6881570,6881586
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA0747.1,410,410,-,chr12,6881572,6881584
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA0746.2,417,417,-,chr12,6881572,6881585
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA0039.4,462,462,-,chr12,6881573,6881585
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA0493.2,437,437,+,chr12,6881574,6881583
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA0599.1,405,405,-,chr12,6881574,6881584
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA1515.1,554,554,-,chr12,6881574,6881585
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA1516.1,433,433,-,chr12,6881574,6881585
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA1517.1,519,519,-,chr12,6881574,6881585
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA0595.1,435,435,-,chr12,6881613,6881623
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA0812.1,443,443,-,chr12,6881633,6881644
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA1864.1,438,438,-,chr12,6881633,6881648
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA0779.1,432,432,-,chr12,6881643,6881660
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA0781.1,493,493,-,chr12,6881643,6881660
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA1516.1,477,477,+,chr12,6881656,6881667
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA0746.2,411,411,+,chr12,6881656,6881669
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA0747.1,466,466,+,chr12,6881657,6881669
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA0738.1,494,494,+,chr12,6881660,6881669
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA0739.1,403,403,+,chr12,6881660,6881669
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA1114.1,609,609,+,chr12,6881677,6881694
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA0782.2,611,611,+,chr12,6881678,6881693
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA1125.1,452,452,+,chr12,6881702,6881714
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA0847.3,530,530,+,chr12,6881703,6881715
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA1125.1,457,457,+,chr12,6881703,6881715
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA1487.2,683,683,+,chr12,6881703,6881717
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA0846.1,460,460,+,chr12,6881705,6881717
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA0041.2,404,404,+,chr12,6881705,6881721
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA0593.1,412,412,+,chr12,6881706,6881717
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA1623.1,494,494,+,chr12,6881708,6881721
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA1152.1,450,450,-,chr12,6881709,6881719
DSTNP2,12,6884898,6885684,AluJo,+,12,6881434,6881722,MA0146.2,421,421,-,chr12,6881720,6881734
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA0146.2,421,421,-,chr12,6881720,6881734
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA1515.1,401,401,-,chr12,6881725,6881736
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA1516.1,415,415,-,chr12,6881725,6881736
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA0478.1,405,405,+,chr12,6881731,6881742
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA1596.1,747,747,-,chr12,6881759,6881775
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA1587.1,630,630,-,chr12,6881760,6881774
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA1723.1,427,427,+,chr12,6881763,6881787
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA0146.2,602,602,-,chr12,6881764,6881778
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA0163.1,418,418,+,chr12,6881764,6881778
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA0159.1,425,425,+,chr12,6881776,6881793
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA1532.2,451,451,+,chr12,6881778,6881793
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA1531.1,453,453,+,chr12,6881779,6881794
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA0017.2,440,440,+,chr12,6881784,6881797
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA1535.1,427,427,+,chr12,6881785,6881794
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA1110.2,517,517,+,chr12,6881785,6881795
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA0728.1,490,490,+,chr12,6881786,6881801
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA1532.2,415,415,+,chr12,6881786,6881801
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA0829.2,414,414,-,chr12,6881787,6881801
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA1531.1,410,410,+,chr12,6881787,6881802
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA1587.1,554,554,-,chr12,6881790,6881804
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA2039.1,409,409,-,chr12,6881793,6881808
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA0105.4,413,413,+,chr12,6881819,6881832
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA0105.4,441,441,-,chr12,6881819,6881832
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA0778.1,418,418,-,chr12,6881819,6881832
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA0778.1,434,434,+,chr12,6881819,6881832
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA0497.1,509,509,+,chr12,6881835,6881850
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA0052.4,595,595,+,chr12,6881836,6881851
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA0660.1,487,487,+,chr12,6881837,6881849
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA0773.1,507,507,+,chr12,6881837,6881849
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA1487.2,474,474,+,chr12,6881837,6881851
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA1125.1,411,411,+,chr12,6881844,6881856
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA0493.2,413,413,+,chr12,6881859,6881868
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA1870.1,407,407,+,chr12,6881859,6881868
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA1515.1,469,469,-,chr12,6881859,6881870
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA1516.1,431,431,-,chr12,6881859,6881870
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA1517.1,418,418,-,chr12,6881859,6881870
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA1579.1,436,436,-,chr12,6881888,6881903
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA1596.1,717,717,-,chr12,6881893,6881909
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA1587.1,478,478,-,chr12,6881894,6881908
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA0003.4,407,407,-,chr12,6881898,6881912
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA0814.2,418,418,+,chr12,6881898,6881912
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA0496.3,473,473,-,chr12,6881898,6881913
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA0659.3,416,416,-,chr12,6881899,6881914
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA1710.1,493,493,+,chr12,6881902,6881914
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA1555.1,420,420,+,chr12,6881914,6881928
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA1556.1,421,421,-,chr12,6881914,6881928
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA0596.1,422,422,+,chr12,6881915,6881925
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA1866.1,413,413,+,chr12,6881925,6881937
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA1596.1,722,722,-,chr12,6881925,6881941
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA2032.1,422,422,-,chr12,6881926,6881936
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA1653.1,405,405,-,chr12,6881926,6881938
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA1587.1,463,463,-,chr12,6881926,6881940
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA1522.1,405,405,-,chr12,6881927,6881938
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA1564.1,403,403,-,chr12,6881928,6881940
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA0516.3,407,407,+,chr12,6881930,6881939
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA0864.2,403,403,-,chr12,6881952,6881968
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA0864.2,488,488,+,chr12,6881952,6881968
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA0470.2,406,406,+,chr12,6881953,6881967
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA0019.1,456,456,-,chr12,6881960,6881972
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA1114.1,450,450,+,chr12,6881974,6881991
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA0782.2,454,454,+,chr12,6881975,6881990
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA0150.2,458,458,+,chr12,6881976,6881991
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA0501.1,432,432,+,chr12,6881980,6881995
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA1125.1,455,455,+,chr12,6881999,6882011
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA1487.2,417,417,+,chr12,6881999,6882013
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA0041.2,496,496,+,chr12,6882001,6882017
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA0847.3,465,465,+,chr12,6882003,6882015
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA1487.2,479,479,+,chr12,6882003,6882017
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA0851.1,469,469,+,chr12,6882003,6882020
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA0846.1,478,478,+,chr12,6882005,6882017
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA0041.2,614,614,+,chr12,6882005,6882021
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA0851.1,428,428,+,chr12,6882007,6882024
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA0041.2,533,533,+,chr12,6882009,6882025
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA0851.1,428,428,+,chr12,6882011,6882028
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA0041.2,533,533,+,chr12,6882013,6882029
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA0851.1,428,428,+,chr12,6882015,6882032
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA0041.2,533,533,+,chr12,6882017,6882033
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA0851.1,430,430,+,chr12,6882019,6882036
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA1623.1,445,445,+,chr12,6882024,6882037
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA1709.1,425,425,+,chr12,6882024,6882039
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA2034.1,435,435,+,chr12,6882029,6882043
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA1623.1,422,422,+,chr12,6882030,6882043
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA0497.1,414,414,+,chr12,6882033,6882048
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA1125.1,439,439,+,chr12,6882034,6882046
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA1125.1,404,404,+,chr12,6882035,6882047
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA1709.1,420,420,+,chr12,6882038,6882053
DSTNP2,12,6884898,6885684,AluY,+,12,6881722,6882048,MA1720.1,402,402,+,chr12,6882040,6882056
DSTNP2,12,6884898,6885684,AluJr,+,12,6882178,6882318,MA0501.1,474,474,-,chr12,6882170,6882185
DSTNP2,12,6884898,6885684,AluJr,+,12,6882178,6882318,MA0089.2,452,452,-,chr12,6882172,6882188
DSTNP2,12,6884898,6885684,AluJr,+,12,6882178,6882318,MA0150.2,402,402,-,chr12,6882174,6882189
DSTNP2,12,6884898,6885684,AluJr,+,12,6882178,6882318,MA1864.1,437,437,-,chr12,6882186,6882201
DSTNP2,12,6884898,6885684,AluJr,+,12,6882178,6882318,MA0519.1,412,412,-,chr12,6882202,6882213
DSTNP2,12,6884898,6885684,AluJr,+,12,6882178,6882318,MA1596.1,560,560,-,chr12,6882204,6882220
DSTNP2,12,6884898,6885684,AluJr,+,12,6882178,6882318,MA1565.1,410,410,+,chr12,6882214,6882226
DSTNP2,12,6884898,6885684,AluJr,+,12,6882178,6882318,MA0689.1,405,405,+,chr12,6882215,6882226
DSTNP2,12,6884898,6885684,AluJr,+,12,6882178,6882318,MA2041.1,419,419,+,chr12,6882226,6882239
DSTNP2,12,6884898,6885684,AluJr,+,12,6882178,6882318,MA1581.1,409,409,+,chr12,6882227,6882240
DSTNP2,12,6884898,6885684,AluJr,+,12,6882178,6882318,MA1874.1,417,417,-,chr12,6882231,6882243
DSTNP2,12,6884898,6885684,AluJr,+,12,6882178,6882318,MA1601.2,465,465,+,chr12,6882271,6882283
DSTNP2,12,6884898,6885684,AluJr,+,12,6882178,6882318,MA2040.1,406,406,+,chr12,6882280,6882292
DSTNP2,12,6884898,6885684,AluJr,+,12,6882178,6882318,MA1125.1,441,441,+,chr12,6882285,6882297
DSTNP2,12,6884898,6885684,AluJr,+,12,6882178,6882318,MA1125.1,487,487,+,chr12,6882286,6882298
DSTNP2,12,6884898,6885684,AluJr,+,12,6882178,6882318,MA1125.1,441,441,+,chr12,6882287,6882299
DSTNP2,12,6884898,6885684,AluJr,+,12,6882178,6882318,MA1623.1,500,500,+,chr12,6882290,6882303
DSTNP2,12,6884898,6885684,AluJr,+,12,6882178,6882318,MA1125.1,426,426,+,chr12,6882294,6882306
DSTNP2,12,6884898,6885684,AluJr,+,12,6882178,6882318,MA0050.3,417,417,+,chr12,6882295,6882310
DSTNP2,12,6884898,6885684,AluJr,+,12,6882178,6882318,MA1623.1,505,505,+,chr12,6882297,6882310
DSTNP2,12,6884898,6885684,AluJr,+,12,6882178,6882318,MA0687.1,413,413,+,chr12,6882297,6882311
DSTNP2,12,6884898,6885684,AluJr,+,12,6882178,6882318,MA0517.1,481,481,-,chr12,6882297,6882312
DSTNP2,12,6884898,6885684,AluJr,+,12,6882178,6882318,MA1709.1,421,421,+,chr12,6882297,6882312
DSTNP2,12,6884898,6885684,AluJr,+,12,6882178,6882318,MA0050.3,437,437,+,chr12,6882305,6882320
DSTNP2,12,6884898,6885684,AluJr,+,12,6882178,6882318,MA1623.1,446,446,+,chr12,6882307,6882320
DSTNP2,12,6884898,6885684,AluJr,+,12,6882178,6882318,MA0050.3,493,493,+,chr12,6882309,6882324
DSTNP2,12,6884898,6885684,AluJr,+,12,6882178,6882318,MA0772.1,427,427,+,chr12,6882310,6882324
DSTNP2,12,6884898,6885684,AluJr,+,12,6882178,6882318,MA1623.1,517,517,+,chr12,6882311,6882324
DSTNP2,12,6884898,6885684,AluJr,+,12,6882178,6882318,MA1709.1,479,479,+,chr12,6882311,6882326
DSTNP2,12,6884898,6885684,AluJr,+,12,6882178,6882318,MA0517.1,420,420,-,chr12,6882312,6882327
DSTNP2,12,6884898,6885684,AluJr,+,12,6882178,6882318,MA1607.1,426,426,+,chr12,6882313,6882327
DSTNP2,12,6884898,6885684,AluJr,+,12,6882178,6882318,MA0032.2,440,440,+,chr12,6882315,6882326
DSTNP2,12,6884898,6885684,AluJr,+,12,6882178,6882318,MA0846.1,455,455,+,chr12,6882315,6882327
DSTNP2,12,6884898,6885684,AluJr,+,12,6882178,6882318,MA0148.4,414,414,+,chr12,6882316,6882328
DSTNP2,12,6884898,6885684,AluJr,+,12,6882178,6882318,MA0029.1,411,411,+,chr12,6882316,6882330
DSTNP2,12,6884898,6885684,AluSx,-,12,6882466,6882756,MA0679.2,401,401,-,chr12,6882456,6882472
DSTNP2,12,6884898,6885684,AluSx,-,12,6882466,6882756,MA0757.1,425,425,-,chr12,6882458,6882472
DSTNP2,12,6884898,6885684,AluSx,-,12,6882466,6882756,MA0468.1,416,416,-,chr12,6882459,6882470
DSTNP2,12,6884898,6885684,AluSx,-,12,6882466,6882756,MA1125.1,423,423,-,chr12,6882464,6882476
DSTNP2,12,6884898,6885684,AluSx,-,12,6882466,6882756,MA1125.1,512,512,-,chr12,6882465,6882477
DSTNP2,12,6884898,6885684,AluSx,-,12,6882466,6882756,MA1487.2,425,425,-,chr12,6882465,6882479
DSTNP2,12,6884898,6885684,AluSx,-,12,6882466,6882756,MA1125.1,644,644,-,chr12,6882466,6882478
DSTNP2,12,6884898,6885684,AluSx,-,12,6882466,6882756,MA1125.1,590,590,-,chr12,6882467,6882479
DSTNP2,12,6884898,6885684,AluSx,-,12,6882466,6882756,MA1125.1,546,546,-,chr12,6882468,6882480
DSTNP2,12,6884898,6885684,AluSx,-,12,6882466,6882756,MA0065.2,432,432,-,chr12,6882486,6882501
DSTNP2,12,6884898,6885684,AluSx,-,12,6882466,6882756,MA2028.1,460,460,-,chr12,6882493,6882504
DSTNP2,12,6884898,6885684,AluSx,-,12,6882466,6882756,MA2031.1,494,494,+,chr12,6882495,6882505
DSTNP2,12,6884898,6885684,AluSx,-,12,6882466,6882756,MA1596.1,646,646,+,chr12,6882536,6882552
DSTNP2,12,6884898,6885684,AluSx,-,12,6882466,6882756,MA1573.2,459,459,+,chr12,6882537,6882551
DSTNP2,12,6884898,6885684,AluSx,-,12,6882466,6882756,MA1587.1,603,603,+,chr12,6882537,6882551
DSTNP2,12,6884898,6885684,AluSx,-,12,6882466,6882756,MA2032.1,408,408,+,chr12,6882541,6882551
